日付,都道府県,学校種,学校名,試験名,試験地,住所,時間
2026/02/01,高知県,大学,山陽学園大学,一般Ⅰ期・公募制Ⅰ期,高知商工会館,高知県高知市本町1丁目 6-24,
2026/02/01,高知県,大学,広島工業大学,一般選抜A日程,高知会場（高知商工会館）,高知県高知市本町1丁目6-24,
2026/02/01,高知県,大学,福山平成大学,一般選抜 前期A日程,高知共済会館 COMMUNITY SQUARE,高知県高知市本町5-3-20,
2026/02/01,高知県,大学,四国大学,推薦・一般Ⅰ期,高知会館,高知県高知市本町5-6-42,
2026/02/01,高知県,大学,就実大学,一般選抜A・B日程,高知会場（高知会館）,高知県高知市本町5-6-42,
2026/02/01,高知県,大学,美作大学,推薦11月・ 一般前期,高知会場（高知会館）,高知県高知市本町5-6-42,
2026/02/01,高知県,大学,高知リハビリテーション専門職大学,学校推薦・総合・社会人・一般A・B,高知リハビリテーション専門職大学（本会場）,高知県土佐市高岡町乙1139-3,
2026/02/01,高知県,大学,福山大学,一般選抜 前期A日程（高知）,高知共済会館 COMMUNITY SQUARE,高知市本町5丁目3-20,
2026/02/01,佐賀県,大学,九州産業大学,一般前期（共テ併用含む）,九州国際情報ビジネス専門学校,佐賀県佐賀市神野東1-9-32,
2026/02/01,佐賀県,大学,西九州大学,一般選抜Ⅰ・Ⅱ期,本学会場（神埼キャンパス）,佐賀県神埼市神埼町尾崎4490-9,
2026/02/01,佐賀県,大学,久留米大学,前期一般選抜,佐賀会場,佐賀市神野東2-1-3,
2026/02/01,長崎県,大学,九州産業大学,一般前期（佐世保会場）,佐世保市交通会館,佐世保市栄町7-12,
2026/02/01,山口県,大学,九州産業大学,一般前期（共テ併用含む）,海峡メッセ下関,山口県下関市豊前田町3-3-1,
2026/02/01,山口県,大学,川崎医療福祉大学,推後A・一般前期A,山口会場（山口グランドホテル）,山口県山口市小郡黄金町1-1,
2026/02/01,山口県,大学,福山平成大学,一般選抜 前期A日程,山口グランドホテル,山口県山口市小郡黄金町1-1,
2026/02/01,山口県,大学,中京学院大学,一般選抜 前期（併願）,山口会場,山口県山口市小郡黄金町2-24,
