日付,都道府県,学校種,学校名,試験名,試験地,住所,時間
2026/02/05,愛知県,高等学校,愛知県立安城高等学校,,前期,愛知県安城市赤松町大北103,
2026/02/05,愛知県,高等学校,愛知県立安城農林高等学校,,前期,愛知県安城市池浦町茶筅木1番地,
2026/02/05,愛知県,高等学校,愛知県立安城東高等学校,,前期,愛知県安城市北山崎町大土塚10,
2026/02/05,愛知県,高等学校,愛知県立木曽川高等学校,,前期,愛知県一宮市開明樋西11-1,
2026/02/05,愛知県,高等学校,愛知県立一宮北高等学校,,前期,愛知県一宮市笹野字氏神東1番地,
2026/02/05,愛知県,高等学校,愛知県立一宮起工科高等学校,,前期,愛知県一宮市小信中島郷南2,
2026/02/05,愛知県,高等学校,愛知県立一宮工科高等学校,,前期,愛知県一宮市千秋町佐野辻田2112,
2026/02/05,愛知県,高等学校,愛知県立一宮南高等学校,,前期,愛知県一宮市千秋町町屋字平松6の1,
2026/02/05,愛知県,高等学校,愛知県立一宮興道高等学校,,前期,愛知県一宮市大和町於保字十二1番地の1,
2026/02/05,愛知県,高等学校,愛知県立一宮西高等学校,,前期,愛知県一宮市萩原町串作字河田1,
2026/02/05,愛知県,高等学校,愛知県立一宮商業高等学校,,前期,愛知県一宮市文京2-1-7,
2026/02/05,愛知県,高等学校,愛知県立一宮高等学校,,前期,愛知県一宮市北園通六丁目九番地,
2026/02/05,愛知県,高等学校,愛知県立杏和高等学校,,前期,愛知県稲沢市祖父江町二俣宮西1番1,
2026/02/05,愛知県,高等学校,愛知県立稲沢緑風館高等学校,,前期,愛知県稲沢市平野町加世11,
2026/02/05,愛知県,高等学校,愛知県立岡崎工科高等学校,,前期,愛知県岡崎市羽根町陣場47,
2026/02/05,愛知県,高等学校,愛知県立岡崎商業高等学校,,前期,愛知県岡崎市栄町3-76,
2026/02/05,愛知県,高等学校,愛知県立岡崎北高等学校,,前期,愛知県岡崎市石神町17-1,
2026/02/05,愛知県,高等学校,愛知県立岩津高等学校,,前期,愛知県岡崎市東蔵前町馬場5,
2026/02/05,愛知県,高等学校,愛知県立岡崎西高等学校,,前期,愛知県岡崎市日名南町7番地,
2026/02/05,愛知県,高等学校,愛知県立岡崎高等学校,,前期,愛知県岡崎市明大寺町伝馬1,
2026/02/05,愛知県,高等学校,愛知県立岡崎東高等学校,,前期,愛知県岡崎市竜泉寺町後山27,
2026/02/05,愛知県,大学,日本福祉大学,一般入学試験 前期,岡崎会場（岡崎市民会館）,愛知県岡崎市六供町出崎15番地1,
2026/02/05,愛知県,高等学校,愛知県立幸田高等学校,,前期,愛知県額田郡幸田町大字高力字神山78,
2026/02/05,愛知県,高等学校,愛知県立三谷水産高等学校,,前期,愛知県蒲郡市三谷町水神町通2番地1,
2026/02/05,愛知県,高等学校,愛知県立蒲郡高等学校,,前期,愛知県蒲郡市上本町8-9,
2026/02/05,愛知県,高等学校,愛知県立蒲郡東高等学校,,前期,愛知県蒲郡市大塚町上千尾12-2,
2026/02/05,愛知県,高等学校,愛知県立刈谷北高等学校,,前期,愛知県刈谷市寺横町1-67,
2026/02/05,愛知県,高等学校,愛知県立刈谷高等学校,,前期,愛知県刈谷市寿町5-101,
2026/02/05,愛知県,高等学校,愛知県立刈谷東高等学校,,前期,愛知県刈谷市半城土町三ツ又20,
2026/02/05,愛知県,高等学校,愛知県立刈谷工科高等学校,,前期,愛知県刈谷市矢場町2-210,
2026/02/05,愛知県,高等学校,愛知県立岩倉総合高等学校,,前期,愛知県岩倉市北島町川田1番地,
2026/02/05,愛知県,高等学校,愛知県立犬山総合高等学校,,前期,愛知県犬山市字蓮池2-21,
2026/02/05,愛知県,高等学校,愛知県立犬山高等学校,,前期,愛知県犬山市大字犬山字北首塚2,
2026/02/05,愛知県,高等学校,愛知県立古知野高等学校,,前期,愛知県江南市古知野町高瀬1,
2026/02/05,愛知県,高等学校,愛知県立尾北高等学校,,前期,愛知県江南市北山町西4,
2026/02/05,愛知県,高等学校,愛知県立江南高等学校,,前期,愛知県江南市北野町川石25-2,
2026/02/05,愛知県,高等学校,愛知県立高浜高等学校,,前期,愛知県高浜市本郷町1-6-1,
2026/02/05,愛知県,高等学校,愛知県立春日井東高等学校,,前期,愛知県春日井市廻間町字神屋洞703-73,
2026/02/05,愛知県,高等学校,愛知県立春日井工科高等学校,,前期,愛知県春日井市熊野町五反田1180-1,
2026/02/05,愛知県,大学,中部大学,本学実施の各日程,本学試験場（春日井キャンパス）,愛知県春日井市松本町1200番地,
2026/02/05,愛知県,高等学校,愛知県立春日井泉高等学校,,前期,愛知県春日井市大泉寺町1059-1,
2026/02/05,愛知県,高等学校,愛知県立春日井高等学校,,前期,愛知県春日井市鳥居松町1-55,
2026/02/05,愛知県,高等学校,愛知県立春日井西高等学校,,前期,愛知県春日井市田楽町1320番地,
2026/02/05,愛知県,高等学校,愛知県立高蔵寺高等学校,,前期,愛知県春日井市藤山台1-3-2,
2026/02/05,愛知県,高等学校,愛知県立春日井南高等学校,,前期,愛知県春日井市如意申町三丁目5-1,
2026/02/05,愛知県,高等学校,愛知県立小牧工科高等学校,,前期,愛知県小牧市久保一色3737-1,
2026/02/05,愛知県,高等学校,愛知県立小牧高等学校,,前期,愛知県小牧市小牧1-321,
2026/02/05,愛知県,高等学校,愛知県立小牧南高等学校,,前期,愛知県小牧市小木東2-183,
2026/02/05,愛知県,高等学校,愛知県立常滑高等学校,,前期,愛知県常滑市金山四井池10,
2026/02/05,愛知県,高等学校,愛知県立新城有教館高等学校,,前期,愛知県新城市桜渕中野合併地,
2026/02/05,愛知県,高等学校,愛知県立瀬戸工科高等学校,,前期,愛知県瀬戸市東権現町22-1,
2026/02/05,愛知県,高等学校,愛知県立瀬戸高等学校,,前期,愛知県瀬戸市東山町1-5,
2026/02/05,愛知県,高等学校,愛知県立瀬戸北総合高等学校,,前期,愛知県瀬戸市本郷町260,
2026/02/05,愛知県,高等学校,愛知県立瀬戸西高等学校,,前期,愛知県瀬戸市緑町1-140,
2026/02/05,愛知県,高等学校,愛知県立新川高等学校,,前期,愛知県清須市阿原北野18,
2026/02/05,愛知県,高等学校,愛知県立一色高等学校,,前期,愛知県西尾市一色町大字赤羽字上郷中14,
