日付,都道府県,学校種,学校名,試験名,試験地,住所,時間,,,,,,,,,,,,,,,,,,
2026/02/06,栃木県,大学,白鴎大学,学業特待・一般選抜,白鴎大学 本キャンパス,栃木県小山市駅東通り2-2-2,
2026/02/06,栃木県,高等学校,栃木県立小山南高等学校,,特色選抜,栃木県小山市間々田23-1,
2026/02/06,栃木県,高等学校,栃木県立小山高等学校,,特色選抜,栃木県小山市若木町2-8-51,
2026/02/06,栃木県,高等学校,栃木県立小山西高等学校,,特色選抜,栃木県小山市松沼741,
2026/02/06,栃木県,高等学校,栃木県立小山城南高等学校,,特色選抜,栃木県小山市西城南4-26-1,
2026/02/06,栃木県,高等学校,栃木県立小山北桜高等学校,,特色選抜,栃木県小山市東山田448-29,
2026/02/06,栃木県,高等学校,栃木県立真岡北陵高等学校,,特色選抜,栃木県真岡市下籠谷396,
2026/02/06,栃木県,高等学校,栃木県立真岡工業高等学校,,特色選抜,栃木県真岡市寺久保1-2-9,
2026/02/06,栃木県,高等学校,栃木県立真岡女子高等学校,,特色選抜,栃木県真岡市台町2815,
2026/02/06,栃木県,高等学校,栃木県立真岡高等学校,,特色選抜,栃木県真岡市白布ヶ丘24-1,
2026/02/06,栃木県,高等学校,栃木県立足利南高等学校,,特色選抜,栃木県足利市下渋垂町980,
2026/02/06,栃木県,高等学校,栃木県立足利清風高等学校,,特色選抜,栃木県足利市山下町2110,
2026/02/06,栃木県,高等学校,栃木県立足利工業高等学校,,特色選抜,栃木県足利市西宮町2908-1,
2026/02/06,栃木県,高等学校,栃木県立足利高等学校,,特色選抜,栃木県足利市有楽町837番地1,
2026/02/06,栃木県,高等学校,栃木県立大田原女子高等学校,,特色選抜,栃木県大田原市元町1-5-43,
2026/02/06,栃木県,高等学校,栃木県立大田原東高等学校,,特色選抜,栃木県大田原市元町1-5-43,
2026/02/06,栃木県,高等学校,栃木県立大田原高等学校,,特色選抜,栃木県大田原市紫塚3-2651,
2026/02/06,栃木県,高等学校,栃木県立黒羽高等学校,,特色選抜,栃木県大田原市前田780,
2026/02/06,栃木県,高等学校,栃木県立栃木女子高等学校,,特色選抜,栃木県栃木市薗部町1-2-5,
2026/02/06,栃木県,高等学校,栃木県立栃木工業高等学校,,特色選抜,栃木県栃木市岩出町129,
2026/02/06,栃木県,高等学校,栃木県立学悠館高等学校,,特色選抜,栃木県栃木市沼和田町2-2,
2026/02/06,栃木県,高等学校,栃木県立栃木翔南高等学校,,特色選抜,栃木県栃木市大平町川連370,
2026/02/06,栃木県,高等学校,栃木県立栃木高等学校,,特色選抜,栃木県栃木市入舟町12-4,
2026/02/06,栃木県,高等学校,栃木県立栃木農業高等学校,,特色選抜,栃木県栃木市平井町911,
2026/02/06,栃木県,高等学校,栃木県立栃木商業高等学校,,特色選抜,栃木県栃木市片柳町5-1-30,
2026/02/06,栃木県,高等学校,栃木県立烏山高等学校,,特色選抜,栃木県那須烏山市中央3-9-8,
2026/02/06,栃木県,高等学校,栃木県立那須拓陽高等学校,,特色選抜,栃木県那須塩原市下永田4-3-52,
2026/02/06,栃木県,高等学校,栃木県立那須清峰高等学校,,特色選抜,栃木県那須塩原市下永田6-4,
2026/02/06,栃木県,高等学校,栃木県立黒磯南高等学校,,特色選抜,栃木県那須塩原市上厚崎747-2,
2026/02/06,栃木県,高等学校,栃木県立黒磯高等学校,,特色選抜,栃木県那須塩原市豊町6-1,
2026/02/06,栃木県,高等学校,栃木県立馬頭高等学校,,特色選抜,栃木県那須郡那珂川町馬頭1299-2,
2026/02/06,栃木県,高等学校,栃木県立那須高等学校,,特色選抜,栃木県那須郡那須町寺子乙3932-48,
2026/02/06,栃木県,高等学校,栃木県立日光明峰高等学校,,特色選抜,栃木県日光市久次良町104,
2026/02/06,栃木県,高等学校,栃木県立今市工業高等学校,,特色選抜,栃木県日光市荊沢615,
2026/02/06,栃木県,高等学校,栃木県立今市高等学校,,特色選抜,栃木県日光市千本木432,
2026/02/06,栃木県,高等学校,栃木県立益子芳星高等学校,,特色選抜,栃木県芳賀郡益子町塙2382-1,
2026/02/06,栃木県,高等学校,栃木県立茂木高等学校,,特色選抜,栃木県芳賀郡茂木町茂木288,
2026/02/06,栃木県,高等学校,栃木県立矢板東高等学校,,特色選抜,栃木県矢板市東町4-8,
